Causa - CID-BR-10,<1,1 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais,Total,tipologia,sexo,ano,estado
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0,1,0.3333333333333333,0,0.6666666666666666,0,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.333333333333333,7.666666666666667,RA,M,2018,Alagoas
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,1,1.333333333333333,2.333333333333333,3.333333333333333,2.666666666666667,3.666666666666667,6.333333333333333,8.333333333333334,9.333333333333334,13,19.66666666666667,16,36.66666666666666,125.66666666666666,RA,M,2018,Alagoas
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0.6666666666666666,1.333333333333333,1.666666666666667,2.666666666666667,1,2.666666666666667,3,1.666666666666667,1.333333333333333,2.333333333333333,1.666666666666667,0.3333333333333333,1.666666666666667,22,RA,M,2018,Alagoas
060-063 DOENÇAS DO SISTEMA NERVOSO,0.6666666666666666,1.666666666666667,1,1,2.333333333333333,0.6666666666666666,2,1,2.333333333333333,1,1.333333333333333,1,0.3333333333333333,0,1,1.333333333333333,1.333333333333333,6.333333333333333,26.33333333333333,RA,M,2018,Alagoas
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,RA,M,2018,Alagoas
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0.6666666666666666,1,1,0,1.333333333333333,1.666666666666667,3,2.666666666666667,6.333333333333333,7.666666666666667,12.66666666666667,22.66666666666667,28.33333333333333,38.66666666666666,50.66666666666666,74,80.66666666666667,172,505,RA,M,2018,Alagoas
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,5,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.666666666666667,2.666666666666667,2,5.666666666666667,4.666666666666667,5,11,15.33333333333333,20,66.66666666666667,146.66666666666669,RA,M,2018,Alagoas
078-082 DOENÇAS DO APARELHO DIGESTIVO,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,2.333333333333333,4,5,7.666666666666667,7,10,6.333333333333333,9,6.666666666666667,10.33333333333333,7,12.66666666666667,92,RA,M,2018,Alagoas
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0.6666666666666666,0.6666666666666666,2,1.666666666666667,5.666666666666667,RA,M,2018,Alagoas
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.9999999999999996,RA,M,2018,Alagoas
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0.6666666666666666,0,0.3333333333333333,0,0,0.6666666666666666,0,0,2,2.666666666666667,0.6666666666666666,1.666666666666667,2.666666666666667,1.666666666666667,2.333333333333333,3.666666666666667,5,12.33333333333333,36.333333333333336,RA,M,2018,Alagoas
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,RA,M,2018,Alagoas
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",12.66666666666667,2.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,17.333333333333336,RA,M,2018,Alagoas
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",1.333333333333333,0.6666666666666666,0,0.6666666666666666,2.333333333333333,2.333333333333333,3.333333333333333,5.333333333333333,4,5.333333333333333,6.666666666666667,9.666666666666666,7.666666666666667,8,9,6,11.33333333333333,28.66666666666667,112.33333333333333,RA,M,2018,Alagoas
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.3333333333333333,2,3.666666666666667,4.333333333333333,26.66666666666667,49.66666666666666,37.33333333333334,37.33333333333334,31,29.33333333333333,23,19.33333333333333,12.33333333333333,11,11.33333333333333,8,7.333333333333333,9.666666666666666,323.66666666666663,RA,M,2018,Alagoas
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,2.333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.666666666666667,4,4,5.333333333333333,7.333333333333333,12.33333333333333,11,13.33333333333333,13.33333333333333,17.33333333333333,19.33333333333333,26,34.33333333333334,63,237.33333333333334,RA,M,2021,Alagoas
032-052 NEOPLASIAS,0.6666666666666666,1,0.6666666666666666,1.333333333333333,1.333333333333333,0,3.333333333333333,3,2,3.333333333333333,7,16.33333333333333,15.66666666666667,16.66666666666667,27,27.66666666666667,32.33333333333334,45,204.33333333333337,RA,M,2021,Alagoas
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.333333333333333,RA,M,2021,Alagoas
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",2.333333333333333,0.3333333333333333,0,0,0,1,0.6666666666666666,1.666666666666667,3,4,2,6.333333333333333,6.333333333333333,8.666666666666666,15,17.33333333333333,20,46.33333333333334,135,RA,M,2021,Alagoas
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0.3333333333333333,0.6666666666666666,2.666666666666667,2,3.333333333333333,5,4,1.666666666666667,3,2.333333333333333,1.333333333333333,1,2,29.333333333333332,RA,M,2021,Alagoas
060-063 DOENÇAS DO SISTEMA NERVOSO,0.6666666666666666,0.3333333333333333,0,1.333333333333333,1,0.6666666666666666,2,1,2,1,1.666666666666667,2.333333333333333,1,0.3333333333333333,1,3.333333333333333,7,8,34.66666666666667,RA,M,2021,Alagoas
065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,RA,M,2021,Alagoas
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,1.333333333333333,0,0.3333333333333333,0.6666666666666666,1.666666666666667,2,2.666666666666667,6.333333333333333,9.333333333333334,9.666666666666666,16.33333333333333,21.33333333333333,35.66666666666666,38,60.33333333333334,64.33333333333333,78,192,540,RA,M,2021,Alagoas
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,3.333333333333333,1,1.333333333333333,0.6666666666666666,1.666666666666667,1,1.666666666666667,2.333333333333333,2,3.333333333333333,3.333333333333333,4.333333333333333,6.666666666666667,8,8.333333333333334,20,24.33333333333333,58.33333333333334,151.66666666666669,RA,M,2021,Alagoas
078-082 DOENÇAS DO APARELHO DIGESTIVO,0.6666666666666666,0,0,0.3333333333333333,1,1.666666666666667,3,3.333333333333333,8.333333333333334,9,7.666666666666667,9.333333333333334,9,6.666666666666667,10.33333333333333,7,8.333333333333334,12.66666666666667,98.33333333333333,RA,M,2021,Alagoas
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0.6666666666666666,0,0,1,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.333333333333333,0.6666666666666666,2.666666666666667,8,RA,M,2021,Alagoas
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.6666666666666666,0,0,0,0,0.3333333333333333,1.666666666666667,3.3333333333333335,RA,M,2021,Alagoas
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0,0,1,2.666666666666667,1.666666666666667,2,1.333333333333333,3.333333333333333,6,4.666666666666667,14.33333333333333,38.33333333333333,RA,M,2021,Alagoas
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,41.33333333333333,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,41.666666666666664,RA,M,2021,Alagoas
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",10,1.333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,14.666666666666671,RA,M,2021,Alagoas
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",1.333333333333333,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.333333333333333,1,2.333333333333333,7,6.333333333333333,9,16.66666666666667,12,17,17.66666666666667,15,17,47.33333333333334,173.33333333333337,RA,M,2021,Alagoas
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,1,1.333333333333333,1,6,27.66666666666667,46.33333333333334,48.66666666666666,37,31,29.66666666666667,24,18.66666666666667,16.66666666666667,13,10.66666666666667,11.33333333333333,5,11.66666666666667,340.66666666666674,RA,M,2021,Alagoas
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,2.666666666666667,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,1.333333333333333,1,1,2,1.333333333333333,1.666666666666667,2.333333333333333,1.666666666666667,3,3.666666666666667,5.333333333333333,7.333333333333333,16.66666666666667,52.333333333333336,U,F,2018,Alagoas
032-052 NEOPLASIAS,0,1,1.666666666666667,0.6666666666666666,1,0.6666666666666666,1,1.333333333333333,6.333333333333333,6,10.66666666666667,11,15.33333333333333,21,15.33333333333333,20.33333333333333,18.66666666666667,28,160,U,F,2018,Alagoas
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.6666666666666666,0.3333333333333333,0,0,0.3333333333333333,0,0,0.6666666666666666,1.333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,1,1,6.333333333333333,U,F,2018,Alagoas
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0,0,0.3333333333333333,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.333333333333333,2,3.333333333333333,5.666666666666667,8.333333333333334,12.66666666666667,16.66666666666667,17,20.33333333333333,43.33333333333334,134.66666666666669,U,F,2018,Alagoas
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.666666666666667,6.666666666666667,U,F,2018,Alagoas
060-063 DOENÇAS DO SISTEMA NERVOSO,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0.3333333333333333,1,0.3333333333333333,0.6666666666666666,0,1.333333333333333,1.666666666666667,8.333333333333334,16.333333333333336,U,F,2018,Alagoas
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0,0.3333333333333333,0,1,0.3333333333333333,0.3333333333333333,1.333333333333333,1.666666666666667,2.666666666666667,7.666666666666667,12.66666666666667,18,18.33333333333333,25.33333333333333,32.33333333333334,50.33333333333334,49.33333333333334,156.6666666666667,378.33333333333337,U,F,2018,Alagoas
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,3,1.666666666666667,0.3333333333333333,0.3333333333333333,1,1.333333333333333,1,2,2,2,3,2,4.333333333333333,10.66666666666667,11.33333333333333,15.33333333333333,19,76.66666666666667,157,U,F,2018,Alagoas
078-082 DOENÇAS DO APARELHO DIGESTIVO,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,1.333333333333333,0,0.6666666666666666,1.666666666666667,1,3.666666666666667,4.666666666666667,4.666666666666667,3.333333333333333,4,5,8,39.66666666666667,U,F,2018,Alagoas
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,2,2,2,9,U,F,2018,Alagoas
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.666666666666667,4.333333333333334,U,F,2018,Alagoas
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0.3333333333333333,1,0.6666666666666666,0.3333333333333333,1.333333333333333,2.333333333333333,1.666666666666667,2,2.333333333333333,2.666666666666667,7,22.333333333333332,U,F,2018,Alagoas
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0.6666666666666666,2,1.666666666666667,0.3333333333333333,1,0.3333333333333333,0,0,0,0,0,0,0,0,6,U,F,2018,Alagoas
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,25.33333333333334,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.66666666666667,U,F,2018,Alagoas
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",11.66666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,13.666666666666671,U,F,2018,Alagoas
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0.6666666666666666,1,1,0.6666666666666666,2.333333333333333,2.333333333333333,3,4.666666666666667,5.333333333333333,3.666666666666667,8.666666666666666,11.66666666666667,12,44.66666666666666,103.66666666666666,U,F,2018,Alagoas
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,1,1,0.3333333333333333,0.6666666666666666,3.333333333333333,4.333333333333333,5.333333333333333,1.666666666666667,3.666666666666667,6.666666666666667,4.333333333333333,4.666666666666667,4,2.333333333333333,1.666666666666667,3.666666666666667,6.333333333333333,14,69,U,F,2018,Alagoas
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,2.666666666666667,1.333333333333333,0.6666666666666666,0,1,1.333333333333333,2,3.333333333333333,7.333333333333333,7.666666666666667,12,17,20,28,25.66666666666667,29.33333333333333,33.66666666666666,75,268,U,F,2021,Alagoas
032-052 NEOPLASIAS,0.3333333333333333,0,0.6666666666666666,0,1.333333333333333,0.6666666666666666,1,2.666666666666667,4.666666666666667,10.33333333333333,9.333333333333334,16.66666666666667,14.33333333333333,19,20,19.66666666666667,16.66666666666667,31,168.33333333333334,U,F,2021,Alagoas
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,1,0.3333333333333333,0.3333333333333333,1.333333333333333,1.333333333333333,7.333333333333332,U,F,2021,Alagoas
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,1.333333333333333,1.333333333333333,2,2.333333333333333,5,7.333333333333333,10.33333333333333,15.66666666666667,18.33333333333333,19,47,132.33333333333331,U,F,2021,Alagoas
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,1.333333333333333,5.999999999999999,U,F,2021,Alagoas
060-063 DOENÇAS DO SISTEMA NERVOSO,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,1.333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.333333333333333,3,12.66666666666667,23.333333333333336,U,F,2021,Alagoas
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,1,1.666666666666667,1,3.666666666666667,6,10.33333333333333,14.66666666666667,23.33333333333333,31,34.33333333333334,48.33333333333334,55.33333333333334,160.3333333333333,393,U,F,2021,Alagoas
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0.6666666666666666,1.333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,1,0,0.6666666666666666,2.333333333333333,3,4.333333333333333,5.666666666666667,11.33333333333333,12,17.33333333333333,61.33333333333334,121.66666666666667,U,F,2021,Alagoas
078-082 DOENÇAS DO APARELHO DIGESTIVO,0,0,0,0,0.3333333333333333,0,0.3333333333333333,2.666666666666667,1,2,2.333333333333333,1.666666666666667,2.333333333333333,4,6,6.333333333333333,7,13,49,U,F,2021,Alagoas
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,1.333333333333333,0,0.3333333333333333,1,0,3.333333333333333,6.333333333333332,U,F,2021,Alagoas
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,1,0.6666666666666666,0.6666666666666666,3.333333333333333,6.666666666666666,U,F,2021,Alagoas
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0,1,2,1,1.333333333333333,2.666666666666667,1.333333333333333,2,5.333333333333333,10.66666666666667,28.333333333333336,U,F,2021,Alagoas
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO",0,0,0,0,0.6666666666666666,1.333333333333333,1.666666666666667,1,1.333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,6.666666666666666,U,F,2021,Alagoas
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,21.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.66666666666666,U,F,2021,Alagoas
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",9.666666666666666,1,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0.3333333333333333,12.666666666666668,U,F,2021,Alagoas
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",1.333333333333333,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.333333333333333,2.666666666666667,2.666666666666667,4.666666666666667,5,5.666666666666667,7.666666666666667,7.666666666666667,11.33333333333333,10.33333333333333,14.66666666666667,51,127.99999999999999,U,F,2021,Alagoas
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0,0.3333333333333333,0.6666666666666666,1.333333333333333,2.333333333333333,3.333333333333333,4,5.666666666666667,4.333333333333333,3,3.333333333333333,2,2.333333333333333,1.666666666666667,2.666666666666667,4,3.666666666666667,11,55.66666666666666,U,F,2021,Alagoas
001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS,2.333333333333333,0.3333333333333333,1,0.6666666666666666,0,1.666666666666667,0.6666666666666666,3,2.333333333333333,3.666666666666667,4.666666666666667,3,3,3.333333333333333,5,6.333333333333333,5,13.66666666666667,59.66666666666668,U,M,2018,Alagoas
032-052 NEOPLASIAS,0,0.6666666666666666,0.3333333333333333,1.666666666666667,0.6666666666666666,2,1.333333333333333,1.333333333333333,1,4,7,11,13.66666666666667,16.33333333333333,21.33333333333333,18.66666666666667,23.33333333333333,31,155.33333333333331,U,M,2018,Alagoas
053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT,0.6666666666666666,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,1,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0,0.6666666666666666,0.6666666666666666,1.333333333333333,6.666666666666667,U,M,2018,Alagoas
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS",0,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0.6666666666666666,1.333333333333333,1,1.666666666666667,3,7.333333333333333,8.666666666666666,7.666666666666667,11.66666666666667,14.66666666666667,21.66666666666667,17.66666666666667,26.66666666666667,125.66666666666669,U,M,2018,Alagoas
058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,1.666666666666667,2.333333333333333,4.666666666666667,5,3.666666666666667,3,2,2.333333333333333,0.6666666666666666,2.333333333333333,28.666666666666668,U,M,2018,Alagoas
060-063 DOENÇAS DO SISTEMA NERVOSO,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1.333333333333333,1.333333333333333,0.3333333333333333,1.666666666666667,0.3333333333333333,1.333333333333333,1.666666666666667,1.333333333333333,7.666666666666667,23.333333333333336,U,M,2018,Alagoas
066-072 DOENÇAS DO APARELHO CIRCULATÓRIO,0.6666666666666666,0,0.3333333333333333,0,0.6666666666666666,1,1.333333333333333,2.666666666666667,5.666666666666667,6.333333333333333,12.33333333333333,19.66666666666667,24.33333333333333,30.33333333333333,39,46.33333333333334,59.66666666666666,113,363.3333333333333,U,M,2018,Alagoas
073-077 DOENÇAS DO APARELHO RESPIRATÓRIO,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,1.666666666666667,1.666666666666667,0.6666666666666666,1,3,1.333333333333333,3.333333333333333,5,6,8,15.33333333333333,13.66666666666667,20,57,139.33333333333331,U,M,2018,Alagoas
078-082 DOENÇAS DO APARELHO DIGESTIVO,1,0,0,0,0.3333333333333333,0.6666666666666666,1.333333333333333,4.333333333333333,7.333333333333333,8.333333333333334,9.333333333333334,5.333333333333333,12.33333333333333,11.33333333333333,7.666666666666667,11.66666666666667,6,10,97,U,M,2018,Alagoas
083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0,0,1,0,1,3.333333333333333,U,M,2018,Alagoas
084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.6666666666666666,0.3333333333333333,1.333333333333333,3.6666666666666665,U,M,2018,Alagoas
085-087 DOENÇAS DO APARELHO GENITURINÁRIO,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,1.333333333333333,1.333333333333333,1.666666666666667,1,1.333333333333333,1.333333333333333,3.666666666666667,2.333333333333333,4.333333333333333,2,8.666666666666666,30.33333333333333,U,M,2018,Alagoas
093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL,26.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.66666666666667,U,M,2018,Alagoas
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS",9.333333333333334,1,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.000000000000002,U,M,2018,Alagoas
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP",1.666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.333333333333333,1.333333333333333,3,5.666666666666667,5,8,7.333333333333333,9.666666666666666,12.66666666666667,10.66666666666667,13.33333333333333,12.66666666666667,13.66666666666667,39.66666666666666,147,U,M,2018,Alagoas
104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE,0.6666666666666666,1.666666666666667,1,4,34.66666666666666,52.33333333333334,42.66666666666666,34.33333333333334,30.33333333333333,30.66666666666667,17.33333333333333,14.33333333333333,12.66666666666667,6.666666666666667,7.666666666666667,6.333333333333333,4.666666666666667,8.666666666666666,310.66666666666674,U,M,2018,Alagoas
